blend,models,weights,fold_1_rmse,fold_2_rmse,fold_3_rmse,fold_4_rmse,fold_5_rmse,mean_rmse,std_rmse
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.25+0.10+0.65,17.049737,17.162643,17.165094,17.109428,17.098939,17.117168,0.043137
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.20+0.65,17.051251,17.161438,17.168481,17.106669,17.099601,17.117488,0.043258
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.25+0.65,17.054033,17.161803,17.168008,17.104694,17.100458,17.117799,0.042417
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.20+0.65,17.052087,17.161418,17.168166,17.107018,17.101084,17.117955,0.042786
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.15+0.65,17.050237,17.162538,17.168678,17.109142,17.099724,17.118064,0.043718
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.25+0.65,17.055142,17.163339,17.171312,17.107051,17.102540,17.119877,0.042872
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.05+0.65,17.052808,17.167521,17.167416,17.114381,17.101662,17.120757,0.043327
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.15+0.65,17.052440,17.164661,17.172430,17.112432,17.103500,17.121093,0.043889
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.30+0.05+0.65,17.053127,17.167837,17.168280,17.115078,17.102539,17.121372,0.043384
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.10+0.65,17.052115,17.166606,17.171905,17.114470,17.102916,17.121602,0.044236
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.20+0.65,17.054434,17.164499,17.173740,17.111280,17.104884,17.121767,0.043488
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.01+0.99,17.113455,17.159817,17.175951,17.079181,17.083226,17.122326,0.039371
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.01+0.99,17.113724,17.160065,17.176425,17.079555,17.083564,17.122667,0.039386
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.25+0.65,17.057802,17.165418,17.174468,17.110259,17.106936,17.122977,0.042707
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.25+0.10+0.65,17.053464,17.167915,17.174277,17.116551,17.105298,17.123501,0.044352
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.30+0.65,17.061377,17.167536,17.175551,17.109162,17.107542,17.124233,0.042345
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.30+0.65,17.061902,17.168240,17.177170,17.110290,17.108537,17.125227,0.042567
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.25+0.65,17.059404,17.167439,17.178205,17.113095,17.109466,17.125522,0.043166
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.05+0.65,17.056876,17.173658,17.178113,17.122651,17.108983,17.128056,0.044821
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.35+0.00+0.65,17.059539,17.176070,17.174221,17.123649,17.109151,17.128526,0.043605
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.35+0.00+0.65,17.059539,17.176070,17.174221,17.123649,17.109151,17.128526,0.043605
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.30+0.05+0.65,17.057490,17.174258,17.179234,17.123635,17.110108,17.128945,0.044880
Pair_ItemCF_MF,ItemCF_tuned+MF_tuned,0.00+1.00,17.120708,17.166641,17.183658,17.085850,17.090671,17.129505,0.039504
Pair_ItemCFb_MF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned,0.00+1.00,17.120708,17.166641,17.183658,17.085850,17.090671,17.129505,0.039504
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+1.00+0.00,17.120708,17.166641,17.183658,17.085850,17.090671,17.129505,0.039504
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+1.00+0.00,17.120708,17.166641,17.183658,17.085850,17.090671,17.129505,0.039504
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.30+0.65,17.066561,17.172494,17.183929,17.116462,17.115985,17.131086,0.042691
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.30+0.65,17.067381,17.173488,17.185799,17.117877,17.117248,17.132359,0.042913
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.35+0.65,17.071538,17.176135,17.186050,17.116383,17.117597,17.133540,0.042343
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.35+0.65,17.071538,17.176135,17.186050,17.116383,17.117597,17.133540,0.042343
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.35+0.00+0.65,17.064518,17.183701,17.186930,17.133680,17.118022,17.137370,0.045383
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.35+0.00+0.65,17.064518,17.183701,17.186930,17.133680,17.118022,17.137370,0.045383
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.35+0.65,17.078358,17.182637,17.196542,17.125625,17.128226,17.142277,0.042741
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.35+0.65,17.078358,17.182637,17.196542,17.125625,17.128226,17.142277,0.042741
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.15+0.70,17.091909,17.205528,17.209437,17.153282,17.144394,17.160910,0.043446
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.10+0.70,17.091940,17.207297,17.209569,17.156051,17.145013,17.161974,0.043697
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.20+0.70,17.094700,17.206617,17.212239,17.153262,17.146714,17.162706,0.043247
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.10+0.70,17.093097,17.208369,17.211745,17.157937,17.147222,17.163674,0.043802
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.15+0.70,17.093972,17.207440,17.213033,17.156424,17.148032,17.163780,0.043606
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.15+0.70,17.093690,17.208100,17.214497,17.157031,17.147706,17.164205,0.044163
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.20+0.70,17.095824,17.208205,17.215552,17.155662,17.148824,17.164813,0.043718
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.05+0.70,17.094777,17.211910,17.212590,17.161566,17.148596,17.165888,0.043985
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.10+0.70,17.094443,17.210990,17.216426,17.161248,17.149625,17.166546,0.044669
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.25+0.05+0.70,17.095249,17.212348,17.213570,17.162405,17.149589,17.166632,0.044039
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.20+0.70,17.097891,17.209583,17.217467,17.157865,17.151995,17.166960,0.043462
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.25+0.70,17.100313,17.210561,17.217965,17.155990,17.151989,17.167364,0.043100
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.15+0.70,17.096191,17.210450,17.218482,17.160603,17.151734,17.167492,0.044328
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.25+0.70,17.100843,17.211292,17.219590,17.157139,17.152998,17.168372,0.043331
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.10+0.70,17.095987,17.212448,17.218947,17.163517,17.152183,17.168616,0.044778
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.20+0.70,17.099404,17.211558,17.221121,17.160647,17.154460,17.169438,0.043935
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.05+0.70,17.098056,17.216862,17.221325,17.168311,17.154545,17.171820,0.045236
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.30+0.00+0.70,17.100410,17.219360,17.218475,17.169792,17.154915,17.172590,0.044324
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.00+0.70,17.100410,17.219360,17.218475,17.169792,17.154915,17.172590,0.044324
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.25+0.05+0.70,17.098773,17.217544,17.222522,17.169389,17.155759,17.172797,0.045291
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.25+0.70,17.104845,17.214798,17.225051,17.162262,17.159136,17.173218,0.043379
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.25+0.70,17.105622,17.215769,17.226891,17.163650,17.160365,17.174459,0.043611
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.30+0.70,17.108727,17.217365,17.226643,17.161464,17.160229,17.174886,0.043024
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.30+0.70,17.108727,17.217365,17.226643,17.161464,17.160229,17.174886,0.043024
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.30+0.00+0.70,17.104543,17.225691,17.229167,17.178204,17.162299,17.179981,0.045859
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.30+0.00+0.70,17.104543,17.225691,17.229167,17.178204,17.162299,17.179981,0.045859
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.30+0.70,17.114804,17.223069,17.235782,17.169610,17.169444,17.182542,0.043369
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.30+0.70,17.114804,17.223069,17.235782,17.169610,17.169444,17.182542,0.043369
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.10+0.75,17.139813,17.257029,17.260479,17.209239,17.197056,17.212723,0.044311
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.15+0.75,17.140842,17.256412,17.261533,17.207512,17.197700,17.212799,0.044070
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.10+0.75,17.141233,17.258380,17.262919,17.211399,17.199568,17.214700,0.044431
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.15+0.75,17.141954,17.258070,17.264840,17.209939,17.199804,17.214921,0.044567
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.05+0.75,17.141561,17.260477,17.262369,17.213705,17.199370,17.215496,0.044610
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.20+0.75,17.144666,17.258631,17.265495,17.208524,17.201299,17.215723,0.043880
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.10+0.75,17.141577,17.259718,17.265538,17.213029,17.200350,17.216042,0.045073
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.15+0.75,17.143293,17.258737,17.265513,17.211062,17.201798,17.216081,0.044250
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.05+0.75,17.142182,17.261052,17.263481,17.214681,17.200515,17.216382,0.044663
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.20+0.75,17.145190,17.259394,17.267120,17.209688,17.202302,17.216739,0.044125
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.10+0.75,17.143291,17.261358,17.268235,17.215475,17.203127,17.218297,0.045193
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.15+0.75,17.144699,17.260685,17.269078,17.213775,17.204162,17.218480,0.044748
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.05+0.75,17.144069,17.264324,17.269240,17.218957,17.203944,17.220107,0.045637
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.20+0.75,17.148373,17.262141,17.271243,17.213671,17.207186,17.220523,0.044125
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.25+0.00+0.75,17.146092,17.266676,17.267149,17.220860,17.204551,17.221065,0.044939
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.00+0.75,17.146092,17.266676,17.267149,17.220860,17.204551,17.221065,0.044939
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.05+0.75,17.144868,17.265084,17.270524,17.220123,17.205267,17.221173,0.045695
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.25+0.75,17.151303,17.263703,17.272354,17.212274,17.207846,17.221496,0.043741
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.25+0.75,17.151303,17.263703,17.272354,17.212274,17.207846,17.221496,0.043741
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.20+0.75,17.149093,17.263099,17.273040,17.215025,17.208360,17.221723,0.044371
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.25+0.00+0.75,17.149424,17.271770,17.275871,17.227692,17.210427,17.227037,0.046230
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.25+0.00+0.75,17.149424,17.271770,17.275871,17.227692,17.210427,17.227037,0.046230
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.25+0.75,17.156482,17.268604,17.280069,17.219222,17.215714,17.228018,0.044051
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.25+0.75,17.156482,17.268604,17.280069,17.219222,17.215714,17.228018,0.044051
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.10+0.80,17.192046,17.311147,17.315761,17.267042,17.253125,17.267824,0.045020
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.15+0.80,17.194184,17.311664,17.317967,17.266316,17.254932,17.269012,0.044767
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.05+0.80,17.192692,17.313368,17.316438,17.270493,17.254255,17.269449,0.045300
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.10+0.80,17.193166,17.312894,17.319005,17.269501,17.255231,17.269959,0.045526
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.15+0.80,17.194713,17.312464,17.319565,17.267496,17.255937,17.270035,0.045016
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.10+0.80,17.193752,17.312762,17.318392,17.269458,17.255882,17.270049,0.045130
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.05+0.80,17.193432,17.314072,17.317650,17.271597,17.255526,17.270455,0.045357
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.10+0.80,17.195039,17.314692,17.321801,17.272104,17.258150,17.272357,0.045644
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.15+0.80,17.197059,17.314347,17.322246,17.270249,17.259361,17.272652,0.044933
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.05+0.80,17.194455,17.316163,17.321400,17.274324,17.257549,17.272778,0.046077
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.20+0.80,17.199110,17.314990,17.323066,17.268319,17.259670,17.273031,0.044562
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.20+0.80,17.199110,17.314990,17.323066,17.268319,17.259670,17.273031,0.044562
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.15+0.80,17.197723,17.315289,17.323967,17.271572,17.260491,17.273808,0.045184
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.20+0.00+0.80,17.196119,17.318355,17.320040,17.276582,17.258311,17.273881,0.045619
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.00+0.80,17.196119,17.318355,17.320040,17.276582,17.258311,17.273881,0.045619
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.05+0.80,17.195329,17.317012,17.322737,17.275567,17.258950,17.273919,0.046137
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.20+0.80,17.203380,17.318947,17.329191,17.273974,17.265994,17.278297,0.044778
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.20+0.80,17.203380,17.318947,17.329191,17.273974,17.265994,17.278297,0.044778
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.20+0.00+0.80,17.198592,17.322340,17.326780,17.281907,17.262863,17.278496,0.046678
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.20+0.00+0.80,17.198592,17.322340,17.326780,17.281907,17.262863,17.278496,0.046678
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.10+0.85,17.248182,17.369614,17.374868,17.328696,17.313584,17.326989,0.045831
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.05+0.85,17.247700,17.370724,17.374431,17.331049,17.313460,17.327473,0.046149
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.10+0.85,17.248702,17.370441,17.376474,17.329860,17.314571,17.328010,0.046093
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.05+0.85,17.248583,17.371542,17.375780,17.332257,17.314830,17.328599,0.046207
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.15+0.85,17.251422,17.371219,17.378212,17.329043,17.316563,17.329292,0.045556
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.15+0.85,17.251422,17.371219,17.378212,17.329043,17.316563,17.329292,0.045556
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.10+0.85,17.250146,17.371433,17.377780,17.331313,17.316544,17.329443,0.045951
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.05+0.85,17.248807,17.372493,17.377707,17.333483,17.315520,17.329602,0.046679
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.10+0.85,17.250759,17.372351,17.379470,17.332571,17.317619,17.330554,0.046213
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.15+0.00+0.85,17.249985,17.374624,17.376901,17.336081,17.316215,17.330761,0.046514
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.00+0.85,17.249985,17.374624,17.376901,17.336081,17.316215,17.330761,0.046514
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.05+0.85,17.249784,17.373403,17.379141,17.334786,17.316979,17.330819,0.046738
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.15+0.85,17.254685,17.374252,17.382893,17.333277,17.321343,17.333290,0.045738
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.15+0.85,17.254685,17.374252,17.382893,17.333277,17.321343,17.333290,0.045738
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.15+0.00+0.85,17.251737,17.377475,17.381911,17.339880,17.319408,17.334082,0.047329
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.15+0.00+0.85,17.251737,17.377475,17.381911,17.339880,17.319408,17.334082,0.047329
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.05+0.90,17.306405,17.431859,17.436072,17.395717,17.376158,17.389242,0.047084
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.10+0.90,17.307963,17.431718,17.437612,17.394496,17.377543,17.389866,0.046718
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.10+0.90,17.307963,17.431718,17.437612,17.394496,17.377543,17.389866,0.046718
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.05+0.05+0.90,17.306939,17.432702,17.437688,17.396882,17.377124,17.390267,0.047349
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.05+0.05+0.90,17.307434,17.432787,17.437549,17.397043,17.377632,17.390489,0.047138
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.10+0.00+0.90,17.307583,17.434790,17.437407,17.399609,17.377651,17.391408,0.047500
Triple_ItemCFb_MFb_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.00+0.90,17.307583,17.434790,17.437407,17.399609,17.377651,17.391408,0.047500
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.05+0.05+0.90,17.308013,17.433677,17.439206,17.398252,17.378633,17.391556,0.047405
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.00+0.10+0.90,17.310242,17.433767,17.440776,17.397349,17.380708,17.392568,0.046824
Triple_ItemCFb_MF_UserCF,ItemCF_tuned_baseline_ru6_ri10+MF_tuned+UserCF_tuned,0.00+0.10+0.90,17.310242,17.433767,17.440776,17.397349,17.380708,17.392568,0.046824
Triple_ItemCF_MF_UserCF,ItemCF_tuned+MF_tuned+UserCF_tuned,0.10+0.00+0.90,17.308704,17.436626,17.440694,17.402036,17.379659,17.393544,0.048046
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.10+0.00+0.90,17.308704,17.436626,17.440694,17.402036,17.379659,17.393544,0.048046
Triple_ItemCF_MFb_UserCF,ItemCF_tuned+MF_tuned_baseline_ru6_ri10+UserCF_tuned,0.00+0.05+0.95,17.367955,17.496365,17.500602,17.464323,17.441874,17.454224,0.048216
